AccID	138011N	138011T	138228N	138228T	138239N	138239T
EFTUD1P1	0	0	0	1	1	1
CD226	83	29	31	22	64	0
RPS12P32	0	0	0	0	0	0
USHBP1	13	2	12	12	13	11
RPS12P31	0	0	0	0	0	0
RPS12P30	0	0	0	0	0	0
LOC107984693	0	0	0	0	0	0
LOC107984692	0	0	0	0	0	0
LOC107984691	0	0	0	0	0	0
LOC107984690	0	0	0	0	0	0
LOC107984697	1	0	1	9	0	0
FAM58DP	0	0	0	0	0	0
LOC107984696	0	0	0	0	0	0
LOC107984695	0	0	5	0	0	0
LOC107984694	0	0	0	0	0	0
LOC107984699	0	1	0	0	0	0
LOC107984698	0	0	0	0	0	0
RPS12P29	0	0	0	0	0	0
RPS12P28	0	0	0	0	0	0
RPS12P27	0	0	0	0	0	0
RPS12P26	0	0	0	0	0	0
RPS12P25	0	0	0	0	0	0
RPS12P24	0	0	0	0	0	0
RPS12P23	0	0	0	0	0	0
RPS12P22	0	0	0	0	0	0
RPS12P21	0	0	0	0	0	0
IGHD2-8	0	0	0	0	0	0
RPS12P20	0	0	0	0	0	0
ALDH6A1	2482	2190	3158	272	2447	252
CD209	15	10	21	20	5	46
CD207	4	0	4	0	6	0
FAM58CP	0	0	0	0	0	0
RPS12P18	0	0	0	0	0	0
CD200	10	9	0	5	8	12
RPS12P17	0	0	0	0	0	0
IGHVIII-47-1	0	0	0	0	0	0
SH3RF1	88	88	78	190	81	161
LOC107984671	0	0	0	0	0	0
LOC107984670	0	0	0	0	0	0
LOC107984674	2	0	1	3	2	0
LOC107984673	0	0	0	0	0	0
LOC107984679	0	0	0	1	0	0
IGHD2-2	0	0	0	0	0	0
LOC107984676	1	8	0	7	0	0
EHD4-AS1	1	0	0	0	0	0
LOC107984682	0	0	0	0	0	0
LOC107984681	0	0	0	0	0	0
LOC107984686	0	0	0	0	0	0
NCBP2L	0	0	0	0	0	0
LOC107984685	0	16	0	0	0	0
LOC107984684	0	0	0	0	0	0
LOC107984689	0	0	0	0	0	0
LOC107984688	0	0	0	0	0	0
LOC107984687	0	0	0	1	0	0
LOC107984653	0	0	0	0	0	0
LOC107984652	0	0	0	0	0	0
LOC107984651	0	0	0	0	1	0
LOC107984650	0	0	0	0	1	0
LOC107984657	0	0	0	0	0	0
LOC107984656	1	0	0	0	0	0
LOC107984655	0	0	0	0	0	0
PISRT1	0	0	0	0	0	0
LOC107984654	0	0	0	0	0	0
LOC107984659	1	2	1	0	0	0
LOC107984658	3	7	1	5	0	1
PCDHB15	0	1	0	0	0	0
PCDHB14	0	0	0	0	0	0
PCDHB13	0	0	0	0	0	0
PCDHB12	0	0	0	0	0	0
PCDHB11	0	0	0	0	0	0
PCDHB10	0	0	0	0	0	1
SH3RF3	12	9	13	16	9	160
LOC107984660	4	13	12	11	9	21
SH3RF2	49	42	30	8	49	215
CLUHP10	0	0	0	0	0	0
LOC107984664	0	0	0	0	0	0
LOC107984663	0	0	0	0	0	0
CLUHP11	0	0	0	0	0	0
LOC107984662	0	0	0	0	0	0
PCDHB16	0	0	0	5	0	0
LOC107984661	0	0	0	0	0	0
CCNYL2	0	0	0	9	0	0
LOC107984668	0	0	0	0	0	0
CCNYL1	64	87	74	142	108	66
LOC107984667	0	0	0	0	0	0
LOC107984666	0	0	0	0	0	0
LOC107984665	0	0	0	0	0	0
KIAA1958	6	9	11	6	5	34
LOC107984669	0	0	0	0	0	0
LOC107984629	0	0	0	0	0	0
ZFAND4	58	98	62	89	52	38
ZFAND3	101	258	138	356	148	300
ZFAND6	234	161	173	184	316	63
ZFAND5	317	347	338	563	497	500
ZFAND1	122	107	104	62	136	64
LOC107984631	1	0	0	0	0	0
LOC442309	0	0	0	0	0	0
LOC107984630	0	0	0	0	0	0
LOC107984635	0	0	0	0	0	0
LOC107984634	0	0	0	0	0	0
LOC107984633	0	0	0	0	0	0
LOC107984639	0	0	0	0	0	0
LOC107984638	0	1	0	0	0	0
LOC107984637	0	0	0	0	0	0
LOC107984636	0	0	0	0	0	0
LOC107984642	0	0	0	0	0	0
LOC107984641	0	0	0	0	0	0
LOC107984640	0	0	0	0	0	0
LOC107984646	0	0	0	0	0	0
SIDT1	32	3	8	28	27	0
LOC107984645	0	0	0	0	0	0
LOC107984644	1	2	0	0	0	0
TRC-ACA1-1	0	0	0	0	0	0
LOC107984643	0	0	0	0	0	0
LOC107984649	0	0	0	0	0	0
LOC107984648	0	0	0	0	0	0
SIDT2	340	534	390	794	411	225
LOC107984647	0	0	0	0	0	0
LOC107984609	0	0	0	0	0	0
LOC107984608	0	0	0	0	0	0
LOC107984607	0	0	0	0	0	0
HIGD1AP3	0	0	0	0	0	0
HIGD1AP2	0	0	0	0	0	0
HIGD1AP5	0	0	0	0	0	0
HIGD1AP4	0	0	0	0	0	0
HIGD1AP7	0	0	0	0	0	0
HIGD1AP6	0	0	0	0	0	0
HIGD1AP9	0	0	0	0	0	0
HIGD1AP8	0	0	0	0	0	0
HIGD1AP1	0	0	0	0	0	0
LOC107984613	0	0	0	0	0	0
LOC107984612	0	0	0	0	0	0
LOC107984611	0	0	0	0	0	0
LOC107984610	0	0	0	0	0	0
LOC107984617	0	0	0	0	0	0
LOC107984616	0	0	0	0	0	0
LOC107984615	0	0	0	0	0	0
LOC107984614	1	0	0	0	0	0
LOC107984619	0	0	0	0	0	0
LOC107984618	0	0	0	0	0	0
LOC100509620	0	1	0	0	1	0
LOC107984620	0	0	0	0	0	0
CCPG1	211	173	196	230	257	96
LOC107984624	0	0	0	0	0	0
LOC107984622	0	0	0	0	0	0
LOC107984621	1	6	1	0	1	10
LOC107984628	0	0	0	0	0	0
LOC107984627	0	0	0	0	0	0
LOC107984626	0	0	0	0	0	0
LOC107984625	0	0	0	0	0	0
RNU6-1080P	0	0	0	0	0	0
EIF1P4	0	0	0	0	0	0
EIF1P3	0	0	0	0	0	0
EIF1P2	0	0	0	0	0	0
EIF1P1	0	0	0	0	0	0
MAN1A2	428	533	549	482	633	359
EIF1P7	0	0	0	0	0	0
EIF1P6	0	0	0	0	0	0
EIF1P5	0	0	0	0	0	0
MAN1A1	1083	1206	2021	439	1537	1632
UBE2SP2	0	0	0	0	0	0
RNU6-1081P	0	0	0	0	0	0
UBE2SP1	0	0	0	0	0	0
DPPA4	1	0	2	0	3	0
DPPA3	0	0	0	0	0	0
DPPA2	0	0	0	0	0	0
LOC107984602	0	0	0	0	1	0
LOC107984601	0	0	0	0	0	0
LOC107984600	0	0	0	0	0	0
MAN1B1	179	229	207	397	171	1075
DPPA5	0	0	0	0	0	0
LOC107984606	0	0	0	0	0	0
LOC107984605	0	0	0	0	0	0
LOC107984604	0	0	0	0	0	0
LOC107984603	1	0	1	0	1	0
MAN1C1	154	81	182	195	205	67
RAMP2-AS1	0	0	3	2	5	1
TRS-GCT2-1	0	0	0	0	0	0
LOC104968399	0	0	0	0	1	0
MAP10	0	0	0	0	0	0
RNU6-1096P	0	0	0	0	0	0
LOC442272	0	0	0	0	0	0
GOLGA6L12P	0	0	0	0	0	0
TNFAIP8L2-SCNM1	5	14	10	42	21	95
CDK5RAP1	76	130	86	153	76	270
DLEU1	16	8	6	14	24	5
PROK2	0	0	0	0	0	0
DLEU2	47	81	30	38	54	10
PROK1	0	0	0	0	0	3
CDK5RAP3	624	1367	602	1046	648	2506
DLEU7	2	0	0	1	0	1
CDK5RAP2	539	763	681	1529	792	2191
LOC442263	0	0	0	0	0	0
RNU6-1097P	0	0	0	0	0	0
MAP1S	24	26	21	142	20	115
GOLGA6L11P	0	0	0	0	0	0
ZC2HC1C	5	4	5	1	5	0
ZC2HC1B	1	0	0	4	1	0
ZC2HC1A	38	30	7	31	13	5
MAP1B	58	58	21	664	39	95
MAP1A	11	1	1	32	0	3
RNU6-1094P	0	0	0	0	0	0
RPS4Y2	0	0	0	2	0	0
LOC442293	0	0	0	0	0	0
LOC442292	0	0	0	0	0	0
NAIF1	6	9	7	9	8	9
RPS4Y1	391	373	479	144	660	1338
GOLGA6L14P	0	0	0	0	0	0
PROM1	132	1	17	756	65	80
PROM2	7	3	2	15	3	11
RNU6-1095P	0	0	0	0	0	0
GOLGA6L13P	0	0	0	0	0	0
GLRXP2	0	0	0	0	0	0
GLRXP1	0	0	0	0	0	0
GLRXP3	0	0	0	0	0	0
GOLGA6L16P	0	0	0	0	0	0
LOC101929305	0	0	0	0	0	0
LOC101929309	0	0	0	0	0	0
LOC101929308	0	0	0	0	0	0
LOC101929307	0	0	0	0	0	0
PPP1R12BP1	0	0	0	2	0	0
PPP1R12BP2	0	0	0	0	0	0
MTATP6P5	0	0	0	0	0	0
MTATP6P4	0	0	0	0	0	0
MTATP6P7	0	0	0	0	0	0
MTATP6P6	0	0	0	0	0	0
MTATP6P1	3	3	2	0	0	0
MTATP6P3	0	0	0	0	0	0
MTATP6P2	0	0	0	0	0	0
LOC442225	0	0	0	0	0	0
MTATP6P9	0	0	0	0	0	0
MTATP6P8	0	0	0	0	0	0
LOC101929316	0	0	0	0	0	0
LOC101929315	0	0	0	0	0	0
LOC101929314	0	0	0	1	0	0
LOC101930307	4	0	1	1	0	2
LOC101929319	0	0	0	0	0	0
LOC101929312	0	0	0	0	0	0
SF3A3P2	0	0	0	0	0	0
SF3A3P1	0	0	0	0	0	0
LOC101929326	0	0	0	0	0	0
RNU6-1098P	0	0	0	0	0	0
LOC101929320	0	0	0	0	0	0
LOC101929322	3	0	0	1	0	0
LOC101929321	0	0	0	0	0	0
RPL36P8	0	0	0	0	0	0
RPL36P7	0	0	0	0	0	0
RPL36P9	0	0	0	0	0	0
RPL36P2	0	0	0	0	0	0
RPL36P1	0	0	0	0	0	0
RPL36P4	0	0	0	0	0	0
RPL36P3	0	0	0	0	0	0
OR7E109P	0	0	0	0	0	0
RPL36P6	0	0	0	0	0	0
RPL36P5	0	0	0	0	0	0
LOC442244	0	0	0	0	0	0
GOLGA6L17P	0	0	0	0	0	0
LOC101929337	15	11	26	0	7	0
CSNK1A1	593	863	517	494	820	304
RNU6-1099P	0	0	0	0	0	0
ECEL1	0	0	3	4	0	2
LOC101929331	3	0	1	50	4	3
LOC101929333	0	0	0	0	0	0
LOC731631	0	0	0	0	0	0
OR7E108P	0	0	0	0	0	0
SMOC2	137	10	1	29	21	15
TRBV26OR9-2	0	0	0	0	0	0
SMOC1	411	576	697	571	521	92
CYP20A1	178	206	122	158	155	73
LOC101929349	0	0	0	0	0	0
LOC101929348	0	0	0	0	0	0
OXNAD1	127	156	145	58	195	73
LOC101929347	0	0	0	0	0	0
RNU6-137P	0	0	0	0	0	0
PROS1	1879	1212	2150	572	2038	272
LOC101929341	0	0	0	0	0	0
LOC101929340	0	0	0	1	0	0
LOC101929343	8	15	12	2	12	0
HID1	69	30	46	151	63	386
PROSC	123	213	203	144	179	76
PRORY	0	0	0	0	0	0
SNRNP35	2	6	7	4	2	8
PCDHAC2	2	5	0	1	4	0
PCDHAC1	0	0	0	0	0	0
CSNK1G3	174	205	129	114	210	67
LOC101929359	0	0	0	0	0	0
SUPT16H	503	932	586	1651	719	1345
RNU6-136P	0	0	0	0	0	0
LOC101929353	0	0	0	0	0	0
LOC101929352	0	0	0	0	0	2
PRELID1P2	0	0	0	0	0	0
PRELID1P1	0	0	0	0	0	0
LOC101929350	0	0	0	0	0	0
LOC101929356	5	7	6	3	12	8
HIC1	2	0	0	0	2	1
LOC101929355	0	0	0	0	0	0
HIC2	0	0	3	1	1	1
OR7E106P	0	0	0	0	0	0
LOC101929360	0	0	0	0	0	0
PRELID1P4	0	0	0	0	0	0
PRELID1P3	0	0	0	0	0	0
SLC25A38P1	0	0	0	0	0	0
SNRNP27	49	68	56	84	76	78
SNRNP25	25	42	30	54	23	119
CSNK1G2	115	152	111	230	116	261
CSNK1G1	72	85	86	196	73	56
RNU6-139P	0	0	0	0	0	0
TCERG1L-AS1	0	0	0	0	0	0
LOC101929367	0	0	0	0	0	0
FLJ43879	0	0	0	0	0	0
OR7E105P	0	0	0	0	0	0
LOC101929371	0	0	0	0	0	0
EIF2B5	178	291	209	351	242	594
EIF2B4	95	160	100	221	104	249
EIF2B3	101	109	136	124	166	92
EIF2B2	65	146	60	154	68	84
RNU6-138P	0	0	0	0	0	0
M6PR	288	223	271	627	383	453
LOC101929374	0	0	0	1	0	0
LOC101929373	0	0	0	0	0	0
LOC101929372	0	0	0	0	0	0
LOC101929378	3	10	0	2	2	0
OR7E104P	0	0	0	0	0	0
LOC101929380	0	0	0	0	0	0
BAIAP2-AS1	1	2	2	2	0	0
IGHVII-60-1	0	0	0	0	0	0
PCDHACT	0	0	0	0	0	0
OR9H1P	0	0	0	0	0	0
RPS12P16	0	0	0	0	0	0
RNU6-133P	0	0	0	0	0	0
RPS12P15	0	0	0	0	0	0
RPS12P14	0	0	0	0	0	0
RPS12P13	0	0	0	0	0	0
RPS12P12	0	0	0	0	0	0
RPS12P11	0	0	0	0	0	0
RPS12P10	0	0	0	0	0	0
LOC101929386	0	0	0	0	0	0
TRI-GAT1-1	0	0	0	0	0	0
LOC101929384	0	0	0	0	0	0
TRI-GAT1-3	0	0	0	0	0	0
TRI-GAT1-2	0	0	0	0	0	0
CYR61	154	41	192	885	301	124
LOC101929388	0	0	0	0	0	0
SNRNP70	570	574	712	726	524	2811
ZNF295-AS1	0	0	0	0	0	0
EIF2B1	142	222	163	248	163	251
LOC101930370	4	1	1	4	3	3
PROP1	0	0	0	0	0	0
LOC101929395	0	0	0	0	0	0
LOC101929398	0	0	0	0	0	0
CATSPERB	2	4	0	0	2	0
CATSPERD	0	0	0	0	0	0
CATSPERG	4	1	6	16	9	15
OR7E102P	0	0	0	0	0	0
AQP7P5	8	9	7	0	0	0
AQP7P2	1	0	2	0	0	0
AQP7P1	48	41	49	1	62	4
AQP7P4	0	0	1	0	1	0
AQP7P3	9	9	5	0	6	0
RNU6-132P	0	0	0	0	0	0
CATSPER1	0	0	0	5	0	4
CATSPER3	9	15	7	4	9	21
RNU6-135P	0	0	0	0	0	0
CATSPER2	1	5	0	4	8	16
CATSPER4	0	0	1	0	0	0
OR7E101P	0	0	0	0	0	0
ANGPT4	0	0	0	0	1	0
ANGPT2	15	24	6	35	38	18
ANGPT1	66	41	11	10	28	10
LOC100862682	0	0	0	0	0	0
OR7E100P	0	0	0	0	0	0
SNRNP40	84	108	68	290	116	148
SNRNP48	84	93	94	86	84	102
OR7E111P	0	0	0	0	0	0
LOC107984590	0	0	0	0	0	0
OR10R3P	0	0	0	0	0	0
LOC107984594	0	0	0	0	0	0
LOC107984593	0	0	0	0	0	0
LOC107984591	0	0	0	0	0	0
LOC107984598	0	0	0	0	0	0
RPL36AL	23	24	14	38	27	23
LOC107984597	0	0	0	0	0	0
LOC407835	0	0	0	0	0	0
LOC107984596	0	0	0	0	0	0
LOC107984599	0	6	0	0	0	0
LOC101930294	0	0	0	0	0	0
OR7E110P	0	0	0	0	0	0
DLEC1	14	2	1	3	5	9
ANKRD20A20P	0	0	5	2	15	13
OR10R1P	0	0	0	0	0	0
LOC107984572	0	1	0	0	0	0
LOC107984570	0	8	0	0	3	0
LOC107984576	2	0	0	1	2	0
LOC107984575	0	0	0	0	0	0
IGLV9-49	1	0	0	0	0	0
LOC107984574	0	0	0	0	0	0
LOC107984573	0	0	0	0	0	0
LOC107984579	0	0	0	0	0	0
LOC107984578	0	0	0	0	0	0
LOC107984577	0	0	0	0	0	0
KIAA1804	67	32	42	602	41	276
CCR10	0	0	0	0	0	0
RNU6-131P	0	0	0	0	0	0
TMEM167AP1	0	0	0	0	0	0
LOC107984583	0	0	1	0	3	3
LOC107984582	0	0	0	0	0	0
LOC107984581	0	0	0	0	0	0
LOC107984580	0	0	0	0	0	0
LOC107984587	0	0	0	0	0	0
LOC107984586	0	0	0	0	0	0
LOC107984585	0	0	0	0	0	0
LOC107984584	0	0	0	0	0	0
CCSER2	165	217	145	131	195	89
LOC107984589	0	0	0	0	0	0
CCSER1	17	0	8	8	11	6
LOC107984588	0	0	0	0	0	0
RNU6-130P	0	0	0	0	0	0
CD320	41	41	19	91	30	132
HIP1	288	405	271	1093	249	1004
LOC285074	108	166	132	84	130	79
RPS5P8	0	0	0	0	0	0
LOC107984554	0	0	0	0	0	0
LOC107984553	0	0	0	0	0	0
LOC107984552	0	0	0	0	0	0
LOC107984551	0	0	0	1	0	0
LOC107984558	0	0	0	0	0	0
RPS5P3	0	0	0	0	0	0
LOC107984557	0	0	0	0	0	0
RPS5P2	0	0	0	0	0	0
RPS5P1	0	0	0	0	0	0
LOC107984556	0	0	0	0	0	0
LOC107984555	0	0	0	0	0	0
RPS5P7	0	0	0	0	0	0
RPS5P6	0	0	0	0	0	0
RPS5P5	0	0	0	0	0	0
RPS5P4	0	0	0	0	0	0
LOC107984559	0	0	0	0	0	0
IGHD3-9	0	0	0	0	0	0
PROX2	0	0	0	0	0	0
PROX1	242	312	535	446	370	210
LOC107984561	0	0	0	0	0	0
ALDH5A1	391	329	465	125	346	127
LOC107984565	0	59	0	0	0	0
LOC107984564	0	0	0	0	0	0
LOC107984563	0	3	0	0	0	0
LOC107984562	0	0	0	0	0	0
LOC107984569	0	0	0	0	0	0
LOC107984568	0	0	0	0	0	0
LOC107984567	12	2	5	10	8	1
CD302	391	389	403	48	370	18
LOC107984566	0	0	0	0	0	0
GUCY2C	0	0	0	1	0	26
GUCY2D	0	0	0	0	1	1
GUCY2F	1	0	0	1	0	0
LOC285097	0	0	0	0	0	0
HIRA	218	444	317	305	256	742
LOC285095	0	0	0	0	0	0
LOC107984532	0	0	0	1	1	0
LOC107984531	0	0	0	0	0	0
LOC107984530	0	0	0	0	0	1
KIAA1841	56	102	66	254	56	57
LOC107984536	0	0	0	0	0	0
LOC107984535	0	0	0	0	0	0
LOC107984534	0	0	0	0	0	0
IGHD3-3	0	0	0	0	0	0
LOC107984533	0	0	0	1	0	0
LOC107984539	0	0	0	0	0	0
LOC107984538	0	1	0	1	0	0
LOC107984537	0	0	0	0	0	0
PA2G4P6	0	0	0	0	0	0
SNURFL	0	0	0	0	0	0
PA2G4P5	0	0	0	0	0	0
WDR45BP1	0	0	0	0	0	0
PA2G4P4	0	0	0	0	0	0
PA2G4P3	0	0	0	0	0	0
PA2G4P2	0	0	0	0	0	0
PA2G4P1	0	0	0	0	0	0
LOC107984543	0	0	0	0	0	0
LOC107984542	0	0	0	0	0	0
LOC107984541	0	0	0	0	0	0
LOC107984540	0	0	0	0	0	0
LOC107984547	0	0	0	0	0	0
LOC107984546	0	0	0	0	0	0
LOC107984545	2	0	1	0	0	0
LOC107984544	1	0	0	0	0	0
LOC107984549	0	2	0	0	0	0
LOC107984548	0	0	0	0	0	0
LOC107984509	0	0	0	0	0	0
LOC107984508	0	0	0	0	0	0
HSPD1P12	0	0	0	0	0	0
HSPD1P11	0	0	0	0	0	0
HSPD1P10	0	0	0	0	0	0
LOC107984510	0	0	0	0	0	0
LOC107984513	0	0	0	0	0	0
LOC107984512	0	0	0	0	0	0
LOC107984511	0	0	0	0	0	0
GPN3P1	0	0	0	0	0	0
LOC107984518	0	0	0	0	0	0
LOC107984516	0	0	0	0	0	0
LOC107984515	0	0	0	0	0	0
LOC107984519	0	0	0	0	0	0
SHISA5	101	120	117	176	88	177
SHISA4	12	60	5	70	6	72
PCDHA14	0	0	0	0	0	0
SHISA3	3	2	0	1	0	0
PCDHA13	0	3	1	0	0	0
SHISA2	0	0	0	0	0	0
PCDHA12	4	1	1	0	0	0
SHISA9	23	0	10	28	13	0
HSPD1P22	0	0	0	0	0	0
PCDHA11	0	0	1	0	0	0
SHISA8	0	0	0	0	0	0
PCDHA10	0	0	0	0	0	0
SHISA7	0	0	0	1	0	0
HSPD1P21	0	0	0	0	0	0
HSPD1P20	0	0	0	0	0	0
SHISA6	0	1	0	0	0	0
HSPD1P16	0	0	0	0	0	0
PRPF4	67	74	130	237	80	182
HSPD1P15	0	0	0	0	0	0
HSPD1P14	0	0	0	0	0	0
PACRGL	26	56	17	67	26	26
HSPD1P13	0	0	0	0	0	0
PRPF6	475	1284	524	1696	542	2490
LOC107984521	0	0	0	0	0	0
HSPD1P19	0	0	0	0	0	0
LOC107984520	0	0	0	0	0	0
FANCD2	56	73	59	247	42	220
HSPD1P18	0	0	0	0	0	0
PRPF3	320	505	293	1092	393	1492
HSPD1P17	0	0	0	0	0	0
XLOC_008559	0	0	0	0	0	0
LOC107984525	0	0	0	0	0	0
LOC107984523	0	0	0	0	0	0
LOC107984522	0	0	0	0	0	0
LOC107984529	0	0	0	0	1	0
LOC107984528	0	0	0	0	0	0
LOC107984527	0	0	0	0	0	0
LOC107984526	0	0	0	0	0	0
PRPF8	99	43	36	91	27	41
LOC285043	1	0	0	0	0	0
CNOT6LP1	0	0	0	0	0	0
EIF2S2	178	389	315	329	345	344
EIF2S1	155	272	221	343	253	220
EIF2S3	802	817	760	1787	987	1015
PRPH2	1	0	0	1	0	0
LOC107984503	0	0	0	0	0	0
LOC107984502	0	0	0	14	0	0
LOC107984501	0	0	0	0	0	0
LOC107984500	1	3	0	0	1	0
LOC107984507	0	0	0	0	0	0
LOC107984506	0	0	0	0	0	0
LOC107984505	3	1	0	7	1	7
LOC107984504	0	0	1	2	2	0
MIR8069-2	0	0	0	0	0	0
MIR8069-1	0	0	0	0	0	0
LSAMP-AS1	0	0	0	0	0	0
OR5AK1P	0	0	0	0	0	0
RBAK-RBAKDN	1	4	2	6	3	1
TMEM161B-AS1	18	41	12	7	11	10
RNU6-1093P	0	0	0	0	0	0
TRS-GCT1-1	0	0	0	0	0	0
COLEC12	18	5	0	16	19	47
COLEC11	520	97	294	98	448	111
COLEC10	317	63	238	14	301	8
PPP1R1AP2	0	0	0	0	0	0
PPP1R1AP1	0	0	0	0	0	0
RNU6-1090P	0	0	0	0	0	0
LOC285000	0	0	0	2	0	0
ILF2P2	0	0	0	0	0	0
MAPK9	182	376	125	244	215	240
ILF2P1	0	0	0	0	0	0
MAPK8	210	187	177	192	218	53
MAPK7	15	15	12	109	7	97
TRAJ60	0	0	0	0	0	0
MAPK1	222	346	202	368	286	246
OR5AK3P	0	0	0	0	0	0
TRAJ61	0	0	0	0	0	0
MAPK6	143	264	150	200	193	93
MAPK4	0	0	0	0	0	0
MAPK3	91	65	58	259	93	194
RNU6-1091P	0	0	0	0	0	0
TRAJ57	0	0	0	0	0	0
TRAJ56	0	0	0	0	0	0
TRAJ59	0	0	0	0	0	0
TRAJ58	0	0	0	0	0	0
TRAJ51	0	0	0	0	0	0
OR5AK4P	0	0	0	0	0	0
TRAJ50	0	0	0	0	0	0
LOC100113421	0	0	0	0	0	0
TRAJ53	0	0	0	0	0	0
TRAJ52	0	0	0	0	0	0
TRAJ55	0	0	0	0	0	0
TRAJ54	0	0	0	0	0	0
TDRKH	34	135	43	53	39	97
E2F6P2	0	0	0	0	0	0
E2F6P1	0	0	0	0	0	0
LOC107984906	0	0	0	0	0	0
LOC107984905	0	0	0	0	0	0
LOC107984904	0	0	0	0	0	0
LOC107984909	0	0	0	0	0	0
LSM10	6	8	3	21	4	9
LOC105370087	0	0	0	0	0	0
RPL35P9	0	0	0	0	0	0
RPL35P8	0	0	0	0	0	0
LOC105370086	0	0	0	0	0	0
LSM12	6	6	9	14	8	18
LSM11	2	9	2	10	6	12
LOC105370088	2	0	0	0	0	0
OTUD6B-AS1	24	21	27	15	25	24
LOC107984910	0	1	0	0	0	0
RPL35P1	0	0	0	0	0	0
RPL35P3	0	0	0	0	0	0
RPL35P2	0	0	0	0	0	0
LOC105370080	0	0	0	0	0	0
LOC107984914	0	0	0	0	0	0
LOC105370083	0	0	0	0	0	0
RPL35P5	0	0	0	0	0	0
LOC107984913	0	0	0	0	0	1
LOC105370082	0	0	0	0	0	0
RPL35P4	0	0	0	0	0	0
LOC107984912	0	0	0	0	0	0
LOC105370085	0	0	0	0	0	0
RPL35P7	0	0	0	0	0	0
LOC107984911	2	0	0	3	0	0
RPL35P6	0	0	0	0	0	0
LOC105370084	0	0	0	0	0	0
LOC107984918	0	0	0	0	0	0
LOC107984917	0	0	0	1	0	0
LOC107984916	0	0	1	0	2	10
LOC107984915	0	0	0	0	0	0
LOC107984919	0	0	0	0	0	0
UPB1	899	1608	1091	17	1123	127
LOC105370076	0	0	0	0	0	0
LOC105370078	0	0	0	0	0	0
LOC105370077	0	0	0	0	0	0
LOC105370079	0	0	0	0	0	0
LOC107984921	2	1	0	1	0	0
LOC105370071	0	0	0	0	0	0
LOC105370074	0	0	0	0	0	0
E2F6P4	0	0	0	0	0	0
E2F6P3	0	0	0	0	0	0
LOC105370073	0	5	1	0	1	6
MAPK6PS6	0	0	0	0	0	0
MAPK6PS3	0	0	0	0	0	0
MAPK6PS2	0	0	0	0	0	0
MAPK6PS5	0	0	0	0	0	0
MAPK6PS4	0	0	0	0	0	0
MAPK6PS1	0	0	0	0	0	0
CYB5R2	9	23	11	57	6	20
CYB5R1	91	178	98	163	70	302
CYB5R4	99	111	104	173	86	92
CYB5R3	236	487	370	551	267	1525
PRRT1	0	0	0	0	0	0
PRRT3	3	5	0	1	1	8
PRRT2	1	0	0	0	1	0
LOC105370099	0	0	0	0	0	0
LOC105370090	0	0	0	3	0	0
CYB5RL	30	22	20	41	11	40
LOC105370092	0	0	0	0	0	0
LOC105370091	0	0	0	1	0	0
LOC105370094	0	0	0	0	0	0
LOC107984903	7	16	7	0	3	0
PRRT4	1	0	0	1	0	1
LOC107984902	0	0	0	0	0	0
LOC107984901	0	3	0	0	0	0
LOC107984900	0	0	0	0	0	0
LOC105370042	0	0	0	0	0	0
LOC105370045	0	0	0	0	0	1
TDRG1	0	0	0	0	0	0
LOC105370044	0	0	0	0	0	0
LOC105370047	0	0	0	0	0	0
LOC105370041	0	3	0	1	3	0
UPF2	296	471	320	392	387	372
UPF1	343	610	412	824	374	789
LOC105370029	0	0	0	0	0	0
CCSAP	4	5	2	23	0	11
LOC105370032	0	1	0	0	0	0
LOC105370031	0	1	1	0	0	0
LOC105370034	0	0	0	1	0	0
LOC105370033	0	0	0	0	0	0
LOC105370035	3	5	3	0	0	0
PELI1	80	63	54	160	86	59
LOC105370030	0	0	0	0	1	0
SH3GL1P3	0	0	0	0	0	0
SH3GL1P2	0	0	0	0	0	0
PELI3	22	21	18	59	12	81
PELI2	27	1	18	69	18	7
LOC105370065	0	0	0	0	0	0
LOC105370064	0	0	0	0	0	0
LOC105370067	0	0	0	0	0	0
LOC105370066	0	0	0	0	0	0
LOC105370069	0	0	0	0	0	0
GPA33	0	1	2	1	1	0
LOC105370068	0	0	0	0	0	0
SH3GL1P1	0	0	0	0	0	0
LOC105370061	0	0	0	0	0	0
LOC105370060	0	0	0	0	0	0
LOC105370063	0	0	0	0	0	0
LOC105370062	0	0	0	0	0	0
MGC57346-CRHR1	0	0	0	1	0	0
LOC105370054	0	0	0	0	0	0
LOC105370053	0	0	0	0	0	0
LOC105370056	0	0	0	0	0	0
LOC105370055	0	0	0	0	0	0
LOC105370058	0	0	0	0	0	0
LOC105370057	0	23	2	0	0	0
LOC105370059	0	0	0	0	0	0
LOC105370050	0	0	1	0	0	0
LOC105370052	0	0	0	0	0	0
LOC105370051	0	2	2	0	9	1
UPK2	0	0	0	1	0	0
LOC105370000	10	3	6	0	5	0
LOC105370003	0	0	0	0	0	0
LOC105370002	0	0	0	0	0	0
RUVBL2	165	381	304	548	283	1907
LOC105370005	0	0	0	0	0	0
LOC105370004	0	0	0	0	0	0
RUVBL1	62	129	97	288	89	539
EPM2A	16	16	16	21	11	4
S100A2	0	0	0	3	0	0
RNU6-148P	0	0	0	0	0	0
S100A1	2	2	9	7	9	205
IGHD5-5	0	0	0	0	0	0
FTSJ1	59	58	51	529	67	212
FTSJ3	153	316	211	470	154	744
S100A6	74	5	13	499	24	569
